Longitud,Latitud,Rendimiento (kg/ha),Zona
-51.172977256037356,-27.433938421633222,2878.97,Área 02
-51.172977185668245,-27.433893281658868,2811.74,Área 02
-51.1729771152993,-27.43384814168422,2688.61,Área 02
-51.172977044930505,-27.43380300170928,2690.48,Área 02
-51.172976974561884,-27.433757861734044,3062.85,Área 02
-51.172976904193426,-27.433712721758518,2710.03,Área 02
-51.17297683382513,-27.4336675817827,2644.64,Área 02
-51.172976763457,-27.433622441806587,2548.77,Área 02
-51.17297669308904,-27.433577301830184,2838.9,Área 02
-51.17297662272124,-27.433532161853485,2605.45,Área 02
-51.1729765523536,-27.43348702187649,2816.66,Área 02
-51.172976481986126,-27.433441881899213,2778.37,Área 02
-51.17297641161881,-27.433396741921637,2627.32,Área 02
-51.17297634125167,-27.433351601943773,2385.5,Área 02
-51.17297627088469,-27.433306461965614,2477.31,Área 02
-51.17297620051787,-27.43326132198715,2516.88,Área 02
-51.17297613015122,-27.43321618200841,2484.07,Área 02
-51.17297605978473,-27.433171042029375,2849.12,Área 02
-51.172975989418404,-27.433125902050044,3267.82,Área 02
-51.17297591905224,-27.43308076207042,2608.01,Área 02
-51.17297584868625,-27.433035622090504,2639.91,Área 02
-51.172975778320414,-27.432990482110288,2590.06,Área 02
-51.17297570795474,-27.43294534212979,2950.85,Área 02
-51.17297563758924,-27.432900202149003,2843.25,Área 02
-51.1729755672239,-27.432855062167913,2732.73,Área 02
-51.17297549685872,-27.432809922186536,2433.84,Área 02
-51.172975426493714,-27.43276478220486,2495.4,Área 02
-51.172975356128866,-27.4327196422229,2781.39,Área 02
-51.172975285764174,-27.432674502240637,2793.62,Área 02
-51.17297521539965,-27.43262936225809,2734.0,Área 02
-51.172975145035295,-27.432584222275253,2904.48,Área 02
-51.1729750746711,-27.432539082292113,2432.83,Área 02
-51.17297500430708,-27.432493942308685,2814.6,Área 02
-51.17297493394321,-27.432448802324966,2800.93,Área 02
-51.17297486357951,-27.432403662340953,2499.68,Área 02
-51.17297479321598,-27.432358522356648,2588.16,Área 02
-51.1729747228526,-27.432313382372055,2912.9,Área 02
-51.172974652489394,-27.432268242387156,2455.2,Área 02
-51.17297458212635,-27.432223102401974,3356.01,Área 02
-51.17297451176347,-27.432177962416503,2879.24,Área 02
-51.17297444140076,-27.432132822430738,2726.19,Área 02
-51.17297437103821,-27.432087682444667,2677.72,Área 02
-51.17297430067581,-27.43204254245832,2938.03,Área 02
-51.17297423031359,-27.431997402471673,2638.37,Área 02
-51.17297415995153,-27.431952262484728,2648.86,Área 02
-51.17297408958964,-27.4319071224975,3104.81,Área 02
-51.17297401922791,-27.43186198250997,2624.0,Área 02
-51.172973948866336,-27.431816842522156,2776.14,Área 02
-51.17297387850493,-27.431771702534046,2552.3,Área 02
-51.17297380814369,-27.431726562545645,2807.34,Área 02
-51.17297373778262,-27.431681422556952,2887.96,Área 02
-51.1729736674217,-27.431636282567965,3163.76,Área 02
-51.17297359706095,-27.431591142578686,2508.93,Área 02
-51.172973526700375,-27.431546002589112,2381.52,Área 02
-51.17297345633995,-27.431500862599247,2677.02,Área 02
-51.172973385979695,-27.431455722609094,2589.67,Área 02
-51.17297331561961,-27.43141058261864,2740.31,Área 02
-51.17297324525968,-27.431365442627893,2874.9,Área 02
-51.172973174899916,-27.431320302636863,3310.89,Área 02
-51.17297310454031,-27.43127516264553,2631.99,Área 02
-51.17297303418088,-27.431230022653914,2192.49,Área 02
-51.17297296382161,-27.431184882662002,2685.82,Área 02
-51.1729728934625,-27.431139742669785,2833.18,Área 02
-51.17297282310356,-27.431094602677295,2503.37,Área 02
-51.172972752744776,-27.431049462684506,2804.43,Área 02
-51.17297268238616,-27.431004322691415,2780.6,Área 02
-51.17297261202771,-27.43095918269804,2811.43,Área 02
-51.17297254166943,-27.43091404270437,2944.52,Área 02
-51.172972471311304,-27.430868902710404,2726.25,Área 02
-51.17297240095334,-27.43082376271615,2884.03,Área 02
-51.17297233059555,-27.430778622721608,2297.64,Área 02
-51.17297226023792,-27.43073348272677,2507.01,Área 02
-51.17297218988045,-27.43068834273163,2662.45,Área 02
-51.172972119523145,-27.43064320273621,2496.78,Área 02
-51.172972049166006,-27.430598062740497,2749.95,Área 02
-51.17297197880903,-27.430552922744482,2662.59,Área 02
-51.172971908452226,-27.430507782748183,2634.97,Área 02
-51.17297183809558,-27.430462642751586,2969.94,Área 02
-51.17297176773909,-27.430417502754697,2770.17,Área 02
-51.17297169738277,-27.430372362757517,2478.52,Área 02
-51.17297162702662,-27.43032722276004,2598.84,Área 02
-51.17297155667063,-27.430282082762275,2938.21,Área 02
-51.1729714863148,-27.430236942764218,2800.06,Área 02
-51.17297141595914,-27.430191802765865,3049.35,Área 02
-51.17297134560364,-27.430146662767225,2962.23,Área 02
-51.17296803908023,-27.428025082500916,2653.55,Área 02
-51.1729679687326,-27.427979942488225,3109.93,Área 02
-51.172967898385146,-27.427934802475246,3130.73,Área 02
-51.17296782803784,-27.42788966246197,2305.16,Área 02
-51.172967757690714,-27.4278445224484,2759.69,Área 02
-51.17296768734374,-27.427799382434543,2614.51,Área 02
-51.172967616996935,-27.427754242420395,2687.08,Área 02
-51.17296754665029,-27.42770910240595,2548.39,Área 02
-51.17296747630381,-27.42766396239121,2517.31,Área 02
-51.1729674059575,-27.427618822376182,2978.18,Área 02
-51.172967335611354,-27.42757368236086,2461.11,Área 02
-51.17296726526536,-27.42752854234525,2776.69,Área 02
-51.17296719491955,-27.427483402329344,2416.3,Área 02
-51.172967124573894,-27.42743826231314,3071.16,Área 02
-51.172967054228394,-27.427393122296646,2761.55,Área 02
-51.172966983883065,-27.42734798227987,2940.6,Área 02
-51.1729669135379,-27.427302842262787,2803.28,Área 02
-51.172966843192896,-27.42725770224542,2691.42,Área 02
-51.17296677284806,-27.427212562227755,2772.06,Área 02
-51.17296670250339,-27.427167422209795,3132.03,Área 02
-51.17296663215888,-27.42712228219155,2531.07,Área 02
-51.17296656181453,-27.42707714217301,2118.32,Área 02
-51.172966491470355,-27.427032002154178,2559.17,Área 02
-51.17296642112634,-27.426986862135053,2453.85,Área 02
-51.17296635078248,-27.42694172211563,2998.35,Área 02
-51.17296628043879,-27.42689658209592,2712.65,Área 02
-51.17296621009527,-27.42685144207592,2963.67,Área 02
-51.17296613975191,-27.426806302055628,2765.01,Área 02
-51.17296606940871,-27.42676116203504,2759.44,Área 02
-51.172965999065674,-27.42671602201415,2798.49,Área 02
-51.1729659287228,-27.426670881992983,3127.74,Área 02
-51.1729658583801,-27.426625741971517,2804.6,Área 02
-51.17296578803756,-27.426580601949752,3035.49,Área 02
-51.1728617452791,-27.437730329095128,3019.72,Área 02
-51.17286167494561,-27.437685189145064,2717.84,Área 02
-51.17286160461228,-27.43764004919471,2740.41,Área 02
-51.172861534279114,-27.437594909244066,2664.67,Área 02
-51.17286146394612,-27.43754976929312,3080.15,Área 02
-51.17286139361328,-27.43750462934189,2524.32,Área 02
-51.17286132328061,-27.43745948939037,2579.07,Área 02
-51.1728612529481,-27.437414349438544,2690.99,Área 02
-51.172861182615755,-27.43736920948643,2473.24,Área 02
-51.17286111228357,-27.437324069534032,2612.69,Área 02
-51.172861041951556,-27.437278929581332,3044.76,Área 02
-51.172860971619706,-27.437233789628344,2923.83,Área 02
-51.17286090128802,-27.43718864967506,2656.02,Área 02
-51.17286083095649,-27.437143509721484,2962.14,Área 02
-51.172860760625134,-27.43709836976762,3282.15,Área 02
-51.17286069029393,-27.43705322981347,2840.18,Área 02
-51.1728606199629,-27.437008089859013,3117.22,Área 02
-51.172860549632034,-27.436962949904267,2975.26,Área 02
-51.17286047930133,-27.43691780994923,2688.99,Área 02
-51.172860408970784,-27.4368726699939,2812.15,Área 02
-51.17286033864041,-27.436827530038276,2894.63,Área 02
-51.172860268310195,-27.43678239008236,2577.05,Área 02
-51.17286019798015,-27.436737250126153,2111.21,Área 02
-51.17286012765027,-27.436692110169645,2555.24,Área 02
-51.17285851010816,-27.43565389108936,2224.45,Área 02
-51.17285843978221,-27.43560875112584,2576.36,Área 02
-51.17285836945643,-27.435563611162014,2337.59,Área 02
-51.1728582991308,-27.435518471197906,2984.71,Área 02
-51.172858228805346,-27.435473331233506,2469.27,Área 02
-51.17285815848005,-27.43542819126881,2901.18,Área 02
-51.17285808815492,-27.435383051303823,2957.03,Área 02
-51.17285801782995,-27.435337911338543,2940.99,Área 02
-51.17285794750515,-27.435292771372968,2298.76,Área 02
-51.17285787718051,-27.435247631407105,3046.74,Área 02
-51.17285780685604,-27.435202491440947,2871.4,Área 02
-51.172857736531725,-27.435157351474494,2967.61,Área 02
-51.172857666207584,-27.435112211507743,3224.25,Área 02
-51.1728575958836,-27.435067071540715,2965.59,Área 02
-51.17285752555978,-27.435021931573385,2471.58,Área 02
-51.17285745523612,-27.43497679160576,2930.8,Área 02
-51.17285738491263,-27.434931651637854,2391.81,Área 02
-51.1728573145893,-27.434886511669642,2752.2,Área 02
-51.17285724426614,-27.43484137170114,2642.37,Área 02
-51.172857173943136,-27.434796231732353,2770.95,Área 02
-51.1728571036203,-27.43475109176327,2391.26,Área 02
-51.17285703329764,-27.43470595179389,2420.28,Área 02
-51.172856962975125,-27.43466081182422,2656.77,Área 02
-51.17285689265278,-27.434615671854253,2713.71,Área 02
-51.17285682233061,-27.434570531883995,2663.13,Área 02
-51.17285675200859,-27.43452539191345,3132.42,Área 02
-51.17285668168674,-27.434480251942613,2875.95,Área 02
-51.17285661136505,-27.434435111971478,2869.32,Área 02
-51.17285654104353,-27.434389972000048,2674.93,Área 02
-51.17285647072217,-27.434344832028334,2422.78,Área 02
-51.17285640040097,-27.43429969205632,2769.94,Área 02
-51.172856330079945,-27.434254552084017,3223.03,Área 02
-51.17285625975907,-27.434209412111425,2827.54,Área 02
-51.17285618943837,-27.43416427213853,3049.97,Área 02
-51.17285611911783,-27.43411913216535,3081.76,Área 02
-51.172856048797456,-27.43407399219188,2912.03,Área 02
-51.172855978477244,-27.434028852218113,2827.44,Área 02
-51.172855908157196,-27.433983712244054,2525.68,Área 02
-51.172855837837304,-27.433938572269696,2720.73,Área 02
-51.17285576751759,-27.433893432295054,2682.85,Área 02
-51.17285569719803,-27.433848292320114,2855.81,Área 02
-51.17285562687864,-27.433803152344886,2420.03,Área 02
-51.17285555655941,-27.43375801236937,2639.46,Área 02
-51.172855486240344,-27.433712872393546,2875.02,Área 02
-51.17285541592144,-27.433667732417437,2598.72,Área 02
-51.17285534560271,-27.43362259244104,2545.58,Área 02
-51.172855275284135,-27.43357745246434,2576.86,Área 02
-51.17285520496573,-27.43353231248736,2706.85,Área 02
-51.17285513464748,-27.433487172510077,2180.01,Área 02
-51.172855064329404,-27.433442032532508,2588.88,Área 02
-51.17285499401148,-27.433396892554647,3013.84,Área 02
-51.172854923693734,-27.43335175257649,2856.86,Área 02
-51.172854853376144,-27.433306612598045,2881.13,Área 02
-51.17285478305872,-27.433261472619296,2319.43,Área 02
-51.172854712741454,-27.433216332640267,2673.04,Área 02
-51.17285464242436,-27.43317119266094,2747.85,Área 02
-51.172854572107425,-27.433126052681317,2893.15,Área 02
-51.17285450179066,-27.433080912701406,3055.01,Área 02
-51.17285443147405,-27.4330357727212,3016.21,Área 02
-51.17285436115761,-27.432990632740697,2631.42,Área 02
-51.17285429084133,-27.43294549275991,2637.38,Área 02
-51.17285422052522,-27.43290035277883,3131.24,Área 02
-51.17285415020927,-27.432855212797453,2688.45,Área 02
-51.17285407989348,-27.432810072815787,2508.05,Área 02
-51.172854009577854,-27.432764932833827,2727.15,Área 02
-51.1728539392624,-27.432719792851575,3116.51,Área 02
-51.17285386894711,-27.43267465286903,2553.19,Área 02
-51.17285379863198,-27.432629512886187,2672.42,Área 02
-51.17285372831701,-27.432584372903055,2564.0,Área 02
-51.17285365800221,-27.43253923291963,3019.21,Área 02
-51.17285358768757,-27.432494092935915,2852.31,Área 02
-51.17285351737309,-27.432448952951905,3012.05,Área 02
-51.172853447058785,-27.432403812967603,3172.07,Área 02
-51.17285337674464,-27.43235867298301,2403.03,Área 02
-51.17285330643065,-27.432313532998126,2591.5,Área 02
-51.172853236116836,-27.432268393012944,2673.14,Área 02
-51.17285316580318,-27.43222325302747,2798.97,Área 02
-51.17285309548969,-27.432178113041708,2908.47,Área 02
-51.172853025176366,-27.432132973055648,2659.36,Área 02
-51.1728529548632,-27.432087833069296,2609.48,Área 02
-51.1728528845502,-27.43204269308265,3021.86,Área 02
-51.172852814237366,-27.431997553095723,2919.46,Área 02
-51.17285274392469,-27.43195241310849,2862.14,Área 02
-51.17285267361219,-27.431907273120974,2246.96,Área 02
-51.172852603299845,-27.43186213313316,3085.31,Área 02
-51.17285253298767,-27.431816993145052,2829.87,Área 02
-51.17285246267565,-27.43177185315666,2743.62,Área 02
-51.1728523923638,-27.431726713167965,2579.51,Área 02
-51.17285232205211,-27.43168157317898,2626.35,Área 02
-51.172852251740586,-27.431636433189706,2562.09,Área 02
-51.17285218142923,-27.431591293200135,2285.66,Área 02
-51.17285211111803,-27.431546153210274,2580.91,Área 02
-51.172852040807,-27.43150101322012,2385.77,Área 02
-51.17285197049613,-27.43145587322968,2770.65,Área 02
-51.17285190018543,-27.43141073323893,2498.31,Área 02
-51.17285182987489,-27.4313655932479,2968.72,Área 02
-51.17285175956451,-27.43132045325658,2370.39,Área 02
-51.1728516892543,-27.43127531326496,3085.39,Área 02
-51.17285161894425,-27.431230173273057,2996.1,Área 02
-51.17285154863436,-27.43118503328085,2520.62,Área 02
-51.172851478324645,-27.431139893288346,2763.85,Área 02
-51.17285140801509,-27.431094753295568,2574.06,Área 02
-51.172851337705694,-27.431049613302488,2932.54,Área 02
-51.17285126739647,-27.43100447330911,3238.09,Área 02
-51.172851197087404,-27.430959333315446,3083.63,Área 02
-51.1728511267785,-27.430914193321488,2616.66,Área 02
-51.17285105646976,-27.430869053327235,2817.49,Área 02
-51.17285098616119,-27.43082391333269,3169.63,Área 02
-51.172850915852784,-27.43077877333786,2920.37,Área 02
-51.17285084554454,-27.430733633342726,3042.07,Área 02
-51.172850775236455,-27.430688493347304,2952.59,Área 02
-51.172850704928535,-27.430643353351595,2809.08,Área 02
-51.17285063462079,-27.43059821335559,2772.89,Área 02
-51.172850564313194,-27.43055307335929,2487.76,Área 02
-51.17285049400577,-27.4305079333627,2599.27,Área 02
-51.172850423698506,-27.43046279336581,2565.51,Área 02
-51.172850353391404,-27.430417653368636,2703.36,Área 02
-51.17285028308447,-27.430372513371168,2816.32,Área 02
-51.1728502127777,-27.4303273733734,2764.69,Área 02
-51.1728501424711,-27.43028223337535,2845.88,Área 02
-51.17285007216466,-27.430237093377,2958.2,Área 02
-51.17285000185838,-27.430191953378362,2688.49,Área 02
-51.17284620556275,-27.427754393017292,2977.12,Área 02
-51.17284613526549,-27.427709253002554,3077.4,Área 02
-51.17284606496839,-27.42766411298753,2896.88,Área 02
-51.172845994671455,-27.427618972972216,2657.2,Área 02
-51.172845924374684,-27.4275738329566,3030.24,Área 02
-51.17284585407807,-27.4275286929407,2914.47,Área 02
-51.17284578378163,-27.427483552924503,2948.75,Área 02
-51.172845713485344,-27.42743841290801,3178.07,Área 02
-51.172845643189234,-27.42739327289123,2971.88,Área 02
-51.17284557289328,-27.427348132874155,3188.32,Área 02
-51.17284550259749,-27.427302992856788,2757.87,Área 02
-51.17284543230186,-27.42725785283913,2687.37,Área 02
-51.172845362006406,-27.427212712821177,3082.7,Área 02
-51.17284529171111,-27.427167572802933,2549.27,Área 02
-51.172845221415976,-27.4271224327844,3268.04,Área 02
-51.17284515112101,-27.427077292765574,3121.66,Área 02
-51.1728450808262,-27.427032152746452,2818.32,Área 02
-51.17284501053156,-27.42698701272703,3096.97,Área 02
-51.172844940237084,-27.426941872707328,2962.48,Área 02
-51.17284486994277,-27.426896732687325,2474.62,Área 02
-51.17284479964862,-27.426851592667035,2593.3,Área 02
-51.17284472935464,-27.42680645264645,2869.04,Área 02
-51.172844659060814,-27.426761312625572,2837.73,Área 02
-51.172844588767155,-27.426716172604404,3125.11,Área 02
-51.17284451847367,-27.42667103258294,2873.83,Área 02
-51.172740322928625,-27.43773047965009,2481.38,Área 02
-51.17274025264454,-27.43768533969973,2662.46,Área 02
-51.17274018236061,-27.437640199749087,2984.8,Área 02
-51.17274011207685,-27.437595059798156,2343.62,Área 02
-51.17274004179325,-27.437549919846926,2446.67,Área 02
-51.17273997150982,-27.437504779895402,2706.58,Área 02
-51.17273990122655,-27.437459639943594,3031.66,Área 02
-51.17273983094345,-27.43741449999148,2746.04,Área 02
-51.172739760660505,-27.43736936003908,2915.69,Área 02
-51.172739690377725,-27.43732422008639,2801.9,Área 02
-51.172739620095115,-27.437279080133408,2765.73,Área 02
-51.17273954981266,-27.43723394018013,2637.73,Área 02
-51.17273947953037,-27.437188800226554,3011.37,Área 02
-51.17273940924825,-27.43714366027269,2488.09,Área 02
-51.172739338966295,-27.437098520318536,2743.48,Área 02
-51.1727392686845,-27.437053380364084,3088.66,Área 02
-51.172739198402866,-27.437008240409344,2611.31,Área 02
-51.1727391281214,-27.43696310045431,2413.52,Área 02
-51.1727390578401,-27.436917960498985,2273.64,Área 02
-51.17273898755896,-27.436872820543364,2969.65,Área 02
