Latitud,Longitud,Rendimiento (kg/ha),Zona
-27.4329939986771,-51.1707093255707,4804.37,Área 02
-27.4330391386627,-51.1707093950146,2830.86,Área 02
-27.433084278648,-51.1707094644586,4370.78,Área 02
-27.4331294186329,-51.1707095339028,3146.39,Área 02
-27.4331745586176,-51.1707096033472,2985.7,Área 02
-27.433219698602,-51.1707096727917,4452.59,Área 02
-27.4332648385861,-51.1707097422364,2930.55,Área 02
-27.4333099785699,-51.1707098116812,2960.5,Área 02
-27.4333551185534,-51.1707098811262,3078.07,Área 02
-27.4334002585367,-51.1707099505713,3194.99,Área 02
-27.4334453985196,-51.1707100200167,4164.04,Área 02
-27.4334905385022,-51.1707100894621,4761.72,Área 02
-27.4335356784846,-51.1707101589078,3375.31,Área 02
-27.4335808184666,-51.1707102283536,3432.36,Área 02
-27.4336259584484,-51.1707102977996,3062.89,Área 02
-27.4336710984299,-51.1707103672457,2911.87,Área 02
-27.433716238411,-51.170710436692,2936.36,Área 02
-27.4337613783919,-51.1707105061384,2849.24,Área 02
-27.4338065183725,-51.170710575585,3623.46,Área 02
-27.4338516583528,-51.1707106450318,4114.91,Área 02
-27.4338967983328,-51.1707107144788,3441.82,Área 02
-27.4339419383125,-51.1707107839259,3556.35,Área 02
-27.4339870782919,-51.1707108533731,4573.3,Área 02
-27.4340322182711,-51.1707109228205,4550.5,Área 02
-27.4340773582499,-51.1707109922681,3220.85,Área 02
-27.4341224982284,-51.1707110617159,4721.77,Área 02
-27.4341676382067,-51.1707111311638,4356.71,Área 02
-27.4342127781846,-51.1707112006119,3477.5,Área 02
-27.4342579181623,-51.1707112700601,4101.6,Área 02
-27.4342347498283,-51.1706100521093,3535.7,Área 02
-27.4341896098503,-51.1706099827023,4101.24,Área 02
-27.4341444698719,-51.1706099132955,3521.06,Área 02
-27.4340993298933,-51.1706098438889,3227.06,Área 02
-27.4340541899144,-51.1706097744823,4742.22,Área 02
-27.4340090499351,-51.170609705076,4381.31,Área 02
-27.4339639099556,-51.1706096356698,2970.16,Área 02
-27.4339187699758,-51.1706095662638,3297.0,Área 02
-27.4338736299957,-51.170609496858,4393.61,Área 02
-27.4338284900153,-51.1706094274523,2800.5,Área 02
-27.4337833500346,-51.1706093580467,4402.61,Área 02
-27.4337382100537,-51.1706092886414,3982.32,Área 02
-27.4336930700724,-51.1706092192361,4155.03,Área 02
-27.4336479300908,-51.1706091498311,3085.81,Área 02
-27.433602790109,-51.1706090804262,3506.45,Área 02
-27.4335576501268,-51.1706090110215,3170.17,Área 02
-27.4335125101444,-51.1706089416169,3566.58,Área 02
-27.4334673701616,-51.1706088722125,4882.42,Área 02
-27.4334222301786,-51.1706088028083,4494.32,Área 02
-27.4333770901953,-51.1706087334042,3588.72,Área 02
-27.4333319502117,-51.1706086640003,3300.46,Área 02
-27.4332868102278,-51.1706085945966,4879.95,Área 02
-27.4332416702436,-51.170608525193,4252.46,Área 02
-27.4331965302591,-51.1706084557895,4047.03,Área 02
-27.4331513902743,-51.1706083863863,4834.86,Área 02
-27.4331062502892,-51.1706083169832,4357.59,Área 02
-27.4330611103039,-51.1706082475802,3395.93,Área 02
-27.4330159703182,-51.1706081781774,3731.76,Área 02
-27.4329708303323,-51.1706081087748,4662.21,Área 02
-27.432925690346,-51.1706080393724,3403.56,Área 02
-27.4328805503595,-51.1706079699701,4389.45,Área 02
-27.4328354103727,-51.1706079005679,3409.19,Área 02
-27.4327902703855,-51.170607831166,4480.29,Área 02
-27.4327451303981,-51.1706077617642,3165.44,Área 02
-27.4326999904104,-51.1706076923625,3298.05,Área 02
-27.4326548504224,-51.170607622961,3776.36,Área 02
-27.4326097104341,-51.1706075535597,4178.23,Área 02
-27.4325645704455,-51.1706074841585,4827.11,Área 02
-27.4325194304567,-51.1706074147575,4881.32,Área 02
-27.4324742904675,-51.1706073453567,2913.6,Área 02
-27.432429150478,-51.170607275956,3085.82,Área 02
-27.4323840104883,-51.1706072065555,4129.17,Área 02
-27.4323388704982,-51.1706071371551,3441.43,Área 02
-27.4322937305079,-51.1706070677549,4333.4,Área 02
-27.4322485905172,-51.1706069983549,4514.39,Área 02
-27.4322034505263,-51.170606928955,4497.35,Área 02
-27.4321583105351,-51.1706068595553,3785.82,Área 02
-27.4321131705436,-51.1706067901558,3699.11,Área 02
-27.4320680305518,-51.1706067207564,3658.69,Área 02
-27.4320228905597,-51.1706066513572,2856.29,Área 02
-27.4319777505673,-51.1706065819581,4335.63,Área 02
-27.4319326105746,-51.1706065125592,4231.7,Área 02
-27.4318874705816,-51.1706064431605,3175.34,Área 02
-27.4318423305884,-51.1706063737619,4069.44,Área 02
-27.4317971905948,-51.1706063043635,4193.63,Área 02
-27.4317520506009,-51.1706062349653,4229.0,Área 02
-27.4317069106068,-51.1706061655672,4641.03,Área 02
-27.4316617706124,-51.1706060961692,3704.88,Área 02
-27.4316166306176,-51.1706060267715,4679.5,Área 02
-27.4315714906226,-51.1706059573739,4451.19,Área 02
-27.4315263506273,-51.1706058879764,4713.03,Área 02
-27.4314812106317,-51.1706058185791,4491.85,Área 02
-27.4314360706358,-51.170605749182,3107.63,Área 02
-27.4313909306396,-51.1706056797851,4815.91,Área 02
-27.4313457906431,-51.1706056103883,3207.3,Área 02
-27.4313006506463,-51.1706055409916,2973.42,Área 02
-27.4312555106492,-51.1706054715952,4383.45,Área 02
-27.4312103706519,-51.1706054021989,4618.04,Área 02
-27.4311652306542,-51.1706053328027,2875.95,Área 02
-27.4311200906563,-51.1706052634067,3512.82,Área 02
-27.431074950658,-51.1706051940109,3174.84,Área 02
-27.4310298106595,-51.1706051246152,3771.69,Área 02
-27.4309846706607,-51.1706050552197,4855.82,Área 02
-27.4309395306615,-51.1706049858244,3108.12,Área 02
-27.4308943906621,-51.1706049164292,3382.12,Área 02
-27.4308492506624,-51.1706048470342,4314.96,Área 02
-27.4308041106624,-51.1706047776394,4297.96,Área 02
-27.4307589706621,-51.1706047082447,4526.16,Área 02
-27.4307138306616,-51.1706046388501,3428.44,Área 02
-27.4306686906607,-51.1706045694558,4438.39,Área 02
-27.4306235506595,-51.1706045000616,4825.85,Área 02
-27.4305784106581,-51.1706044306675,4470.19,Área 02
-27.4305332706563,-51.1706043612736,3833.77,Área 02
-27.4304881306543,-51.1706042918799,3982.82,Área 02
-27.4304429906519,-51.1706042224864,4026.54,Área 02
-27.4303978506493,-51.170604153093,4776.15,Área 02
-27.4303527106464,-51.1706040836997,2830.46,Área 02
-27.4303075706431,-51.1706040143067,4701.39,Área 02
-27.4302624306396,-51.1706039449137,4653.54,Área 02
-27.4302172906358,-51.170603875521,3630.64,Área 02
-27.4301721506317,-51.1706038061284,4297.63,Área 02
-27.4301270106273,-51.170603736736,4620.79,Área 02
-27.4300818706227,-51.1706036673437,4021.23,Área 02
-27.4300367306177,-51.1706035979516,2882.27,Área 02
-27.4299915906124,-51.1706035285597,4878.3,Área 02
-27.4299464506069,-51.1706034591679,4604.23,Área 02
-27.429901310601,-51.1706033897763,3186.77,Área 02
-27.4298561705949,-51.1706033203848,4026.56,Área 02
-27.4298110305885,-51.1706032509935,3254.5,Área 02
-27.4297658905817,-51.1706031816024,3061.34,Área 02
-27.4297207505747,-51.1706031122114,3716.05,Área 02
-27.4296756105674,-51.1706030428206,2959.21,Área 02
-27.4296304705598,-51.17060297343,4437.56,Área 02
-27.4295853305519,-51.1706029040395,3783.78,Área 02
-27.4295401905437,-51.1706028346492,3284.42,Área 02
-27.4294950505352,-51.170602765259,4764.47,Área 02
-27.4294499105264,-51.170602695869,3657.58,Área 02
-27.4294047705174,-51.1706026264791,3730.59,Área 02
-27.429359630508,-51.1706025570895,4609.18,Área 02
-27.4293144904984,-51.1706024877,4465.34,Área 02
-27.4292693504884,-51.1706024183106,3380.88,Área 02
-27.4292242104782,-51.1706023489214,3178.7,Área 02
-27.4291790704676,-51.1706022795324,4097.29,Área 02
-27.4291339304568,-51.1706022101435,3634.06,Área 02
-27.4290887904457,-51.1706021407548,4795.7,Área 02
-27.4290436504343,-51.1706020713663,3134.27,Área 02
-27.4289985104226,-51.1706020019779,3635.14,Área 02
-27.4289533704106,-51.1706019325897,4585.7,Área 02
-27.4289082303983,-51.1706018632016,4305.46,Área 02
-27.4288630903857,-51.1706017938137,4420.89,Área 02
-27.4288179503728,-51.170601724426,3474.89,Área 02
-27.4287728103597,-51.1706016550384,3104.46,Área 02
-27.4287276703462,-51.170601585651,4210.09,Área 02
-27.4287059463705,-51.1705003749924,3704.05,Área 02
-27.4287510863843,-51.1705004443386,3953.81,Área 02
-27.4287962263979,-51.1705005136849,4168.43,Área 02
-27.4288413664111,-51.1705005830315,3665.37,Área 02
-27.4288865064241,-51.1705006523781,3836.16,Área 02
-27.4289316464367,-51.1705007217249,3057.19,Área 02
-27.4289767864491,-51.1705007910719,3881.03,Área 02
-27.4290219264612,-51.1705008604191,4512.14,Área 02
-27.429067066473,-51.1705009297664,3881.5,Área 02
-27.4291122064845,-51.1705009991139,2968.75,Área 02
-27.4291573464957,-51.1705010684615,4132.13,Área 02
-27.4292024865066,-51.1705011378093,3707.8,Área 02
-27.4292476265172,-51.1705012071573,3274.01,Área 02
-27.4292927665275,-51.1705012765054,3280.8,Área 02
-27.4293379065376,-51.1705013458537,4096.45,Área 02
-27.4293830465473,-51.1705014152021,4841.05,Área 02
-27.4294281865568,-51.1705014845507,4347.6,Área 02
-27.4294733265659,-51.1705015538995,4753.78,Área 02
-27.4295184665748,-51.1705016232484,3735.82,Área 02
-27.4295636065833,-51.1705016925975,3801.23,Área 02
-27.4296087465916,-51.1705017619468,2929.59,Área 02
-27.4296538865996,-51.1705018312962,3211.73,Área 02
-27.4296990266073,-51.1705019006458,4288.76,Área 02
-27.4297441666147,-51.1705019699955,4427.94,Área 02
-27.4297893066218,-51.1705020393454,4002.97,Área 02
-27.4298344466286,-51.1705021086955,2958.35,Área 02
-27.4298795866351,-51.1705021780457,4627.13,Área 02
-27.4299247266414,-51.1705022473961,3607.74,Área 02
-27.4299698666473,-51.1705023167467,4499.79,Área 02
-27.4300150066529,-51.1705023860974,4820.7,Área 02
-27.4300601466583,-51.1705024554482,2908.63,Área 02
-27.4301052866634,-51.1705025247993,4574.74,Área 02
-27.4301504266681,-51.1705025941505,3382.06,Área 02
-27.4301955666726,-51.1705026635018,3907.45,Área 02
-27.4302407066768,-51.1705027328533,3528.69,Área 02
-27.4302858466807,-51.170502802205,3534.69,Área 02
-27.4303309866843,-51.1705028715569,4039.53,Área 02
-27.4303761266876,-51.1705029409089,2951.47,Área 02
-27.4304212666906,-51.170503010261,3457.05,Área 02
-27.4304664066933,-51.1705030796134,3961.53,Área 02
-27.4305115466957,-51.1705031489658,2970.21,Área 02
-27.4305566866979,-51.1705032183185,4688.4,Área 02
-27.4306018266997,-51.1705032876713,4839.41,Área 02
-27.4306469667012,-51.1705033570243,3560.45,Área 02
-27.4306921067025,-51.1705034263774,4454.12,Área 02
-27.4307372467035,-51.1705034957307,3699.13,Área 02
-27.4307823867041,-51.1705035650842,3427.35,Área 02
-27.4308275267045,-51.1705036344378,4484.39,Área 02
-27.4308726667046,-51.1705037037916,4648.66,Área 02
-27.4309178067044,-51.1705037731455,3897.3,Área 02
-27.4309629467039,-51.1705038424996,4703.1,Área 02
-27.4310080867031,-51.1705039118539,4396.82,Área 02
-27.431053226702,-51.1705039812083,3869.11,Área 02
-27.4310983667006,-51.1705040505629,4060.07,Área 02
-27.431143506699,-51.1705041199177,3195.88,Área 02
-27.431188646697,-51.1705041892726,4734.98,Área 02
-27.4312337866947,-51.1705042586276,3595.86,Área 02
-27.4312789266922,-51.1705043279829,4183.27,Área 02
-27.4313240666893,-51.1705043973383,4349.44,Área 02
-27.4313692066862,-51.1705044666938,3637.1,Área 02
-27.4314143466828,-51.1705045360496,4522.78,Área 02
-27.4314594866791,-51.1705046054054,4305.82,Área 02
-27.431504626675,-51.1705046747615,4045.38,Área 02
-27.4315497666707,-51.1705047441177,4147.52,Área 02
-27.4315949066661,-51.1705048134741,4266.13,Área 02
-27.4316400466612,-51.1705048828306,3692.04,Área 02
-27.4316851866561,-51.1705049521873,4492.41,Área 02
-27.4317303266506,-51.1705050215441,3641.58,Área 02
-27.4317754666448,-51.1705050909012,2940.57,Área 02
-27.4318206066388,-51.1705051602583,3161.09,Área 02
-27.4318657466324,-51.1705052296157,3400.47,Área 02
-27.4319108866258,-51.1705052989732,4601.13,Área 02
-27.4319560266188,-51.1705053683308,4703.89,Área 02
-27.4320011666116,-51.1705054376887,4521.04,Área 02
-27.4320463066041,-51.1705055070467,4037.43,Área 02
-27.4320914465963,-51.1705055764048,4184.33,Área 02
-27.4321365865881,-51.1705056457631,3640.25,Área 02
-27.4321817265798,-51.1705057151216,3786.6,Área 02
-27.4322268665711,-51.1705057844802,3457.59,Área 02
-27.4322720065621,-51.170505853839,4457.38,Área 02
-27.4323171465528,-51.170505923198,4773.98,Área 02
-27.4323622865432,-51.1705059925571,3813.89,Área 02
-27.4324074265334,-51.1705060619164,4761.11,Área 02
-27.4324525665232,-51.1705061312758,3875.14,Área 02
-27.4324977065127,-51.1705062006354,2837.62,Área 02
-27.432542846502,-51.1705062699952,4746.64,Área 02
-27.432587986491,-51.1705063393551,4720.67,Área 02
-27.4326331264796,-51.1705064087152,2965.84,Área 02
-27.432678266468,-51.1705064780754,3679.54,Área 02
-27.4327234064561,-51.1705065474358,4687.4,Área 02
-27.4327685464439,-51.1705066167964,4519.11,Área 02
-27.4328136864314,-51.1705066861572,3782.66,Área 02
-27.4328588264186,-51.170506755518,4564.25,Área 02
-27.4329039664055,-51.1705068248791,4552.65,Área 02
-27.4329491063922,-51.1705068942403,4191.09,Área 02
-27.4329942463785,-51.1705069636017,2812.59,Área 02
-27.4330393863645,-51.1705070329633,2981.98,Área 02
-27.4330845263503,-51.170507102325,3998.77,Área 02
-27.4331296663357,-51.1705071716868,4221.82,Área 02
-27.4331748063209,-51.1705072410489,3647.18,Área 02
-27.4332199463058,-51.170507310411,4786.06,Área 02
-27.4332650862903,-51.1705073797734,3408.96,Área 02
-27.4333102262746,-51.1705074491359,3168.57,Área 02
-27.4333553662586,-51.1705075184986,4042.88,Área 02
-27.4334005062423,-51.1705075878614,4045.99,Área 02
-27.4334456462257,-51.1705076572244,3639.45,Área 02
-27.4334907862088,-51.1705077265876,3132.31,Área 02
-27.4335359261916,-51.1705077959509,4130.47,Área 02
-27.4335810661742,-51.1705078653144,4132.99,Área 02
-27.4336262061564,-51.170507934678,3865.38,Área 02
-27.4336713461383,-51.1705080040418,4555.24,Área 02
-27.43371648612,-51.1705080734058,4803.86,Área 02
-27.4337616261013,-51.1705081427699,4491.07,Área 02
-27.4338067660824,-51.1705082121342,4268.05,Área 02
-27.4338519060632,-51.1705082814987,4774.04,Área 02
-27.4338970460437,-51.1705083508633,3281.73,Área 02
-27.4339421860239,-51.1705084202281,4485.13,Área 02
-27.4339873260037,-51.170508489593,3915.21,Área 02
-27.4340324659833,-51.1705085589581,2900.07,Área 02
-27.4340776059627,-51.1705086283234,4003.63,Área 02
-27.4341227459417,-51.1705086976888,3138.96,Área 02
-27.4341678859204,-51.1705087670544,4712.71,Área 02
-27.4342130258988,-51.1705088364201,4866.27,Área 02
-27.434258165877,-51.1705089057861,4731.39,Área 02
-27.4342349973958,-51.1704076878765,4774.47,Área 02
-27.4341898574173,-51.1704076185518,3472.62,Área 02
-27.4341447174385,-51.1704075492273,3462.89,Área 02
-27.4340995774594,-51.170407479903,3350.86,Área 02
-27.43405443748,-51.1704074105788,4764.78,Área 02
-27.4340092975003,-51.1704073412548,3673.05,Área 02
-27.4339641575203,-51.1704072719309,3290.27,Área 02
-27.43391901754,-51.1704072026072,3043.39,Área 02
-27.4338738775594,-51.1704071332837,3644.54,Área 02
-27.4338287375786,-51.1704070639603,3769.22,Área 02
-27.4337835975974,-51.1704069946371,3873.37,Área 02
-27.4337384576159,-51.1704069253141,2962.0,Área 02
-27.4336933176342,-51.1704068559912,3070.39,Área 02
-27.4336481776522,-51.1704067866684,4497.2,Área 02
-27.4336030376698,-51.1704067173459,3462.39,Área 02
-27.4335578976872,-51.1704066480235,3416.57,Área 02
-27.4335127577043,-51.1704065787012,3710.09,Área 02
-27.4334676177211,-51.1704065093792,3033.26,Área 02
-27.4334224777376,-51.1704064400572,4468.77,Área 02
-27.4333773377538,-51.1704063707355,3739.16,Área 02
-27.4333321977697,-51.1704063014139,3899.25,Área 02
-27.4332870577853,-51.1704062320925,2888.08,Área 02
-27.4332419178007,-51.1704061627712,4187.84,Área 02
-27.4331967778157,-51.1704060934501,4058.96,Área 02
-27.4331516378304,-51.1704060241291,4423.71,Área 02
-27.4331064978449,-51.1704059548084,3420.54,Área 02
-27.433061357859,-51.1704058854877,3596.95,Área 02
-27.4330162178729,-51.1704058161673,3099.27,Área 02
-27.4329710778865,-51.170405746847,3327.66,Área 02
-27.4329259378998,-51.1704056775268,3094.66,Área 02
-27.4328807979127,-51.1704056082068,2963.63,Área 02
-27.4328356579254,-51.170405538887,4493.34,Área 02
-27.4327905179378,-51.1704054695674,3237.31,Área 02
-27.43274537795,-51.1704054002479,3708.71,Área 02
-27.4327002379618,-51.1704053309286,3804.3,Área 02
-27.4326550979733,-51.1704052616094,3347.19,Área 02
-27.4326099579845,-51.1704051922904,3777.82,Área 02
-27.4325648179955,-51.1704051229715,4817.32,Área 02
-27.4325196780061,-51.1704050536528,4099.09,Área 02
-27.4324745380165,-51.1704049843343,3773.82,Área 02
-27.4324293980265,-51.170404915016,3937.46,Área 02
-27.4323842580363,-51.1704048456978,3860.27,Área 02
-27.4323391180458,-51.1704047763797,4371.89,Área 02
-27.432293978055,-51.1704047070619,2894.1,Área 02
-27.4322488380639,-51.1704046377441,3447.61,Área 02
-27.4322036980724,-51.1704045684266,3738.15,Área 02
-27.4321585580807,-51.1704044991092,3992.5,Área 02
-27.4321134180888,-51.170404429792,4680.45,Área 02
-27.4320682780965,-51.1704043604749,3571.75,Área 02
-27.4320231381039,-51.170404291158,4825.26,Área 02
-27.431977998111,-51.1704042218412,2815.35,Área 02
-27.4319328581179,-51.1704041525247,3119.44,Área 02
-27.4318877181244,-51.1704040832082,3874.71,Área 02
-27.4318425781307,-51.170404013892,4801.63,Área 02
-27.4317974381367,-51.1704039445759,3437.32,Área 02
-27.4317522981423,-51.1704038752599,4788.72,Área 02
-27.4317071581477,-51.1704038059442,3091.54,Área 02
-27.4316620181528,-51.1704037366285,2846.65,Área 02
-27.4316168781576,-51.1704036673131,4758.33,Área 02
-27.4315717381621,-51.1704035979978,4415.37,Área 02
-27.4315265981663,-51.1704035286827,3313.24,Área 02
-27.4314814581702,-51.1704034593677,4195.8,Área 02
-27.4314363181738,-51.1704033900529,2838.6,Área 02
-27.4313911781772,-51.1704033207383,4884.52,Área 02
-27.4313460381802,-51.1704032514238,3207.91,Área 02
-27.431300898183,-51.1704031821095,4178.97,Área 02
-27.4312557581854,-51.1704031127953,3728.45,Área 02
-27.4312106181876,-51.1704030434813,3455.33,Área 02
-27.4311654781894,-51.1704029741675,4618.04,Área 02
-27.431120338191,-51.1704029048538,3650.35,Área 02
-27.4310751981923,-51.1704028355403,2859.39,Área 02
-27.4310300581933,-51.1704027662269,2879.05,Área 02
-27.430984918194,-51.1704026969137,4266.94,Área 02
-27.4309397781944,-51.1704026276007,3548.22,Área 02
-27.4308946381945,-51.1704025582878,4038.12,Área 02
-27.4308494981943,-51.1704024889751,3681.27,Área 02
-27.4308043581939,-51.1704024196626,4427.05,Área 02
